EvtID,StaNM,TTime,Angle,Delta
1604,PGC,18.8461420696607,54.5690553126642,118.470465967256
1605,PGC,7.23052906622265,97.3273280932923,39.832952033447
1606,PGC,3.85958888743202,132.821480947602,14.041893114045
1607,PGC,3.89642154904334,145.53022346205,11.2699522461205
1608,PGC,10.9248095498874,41.8103148957786,57.0766432676201
1609,PGC,16.9007238459991,41.8103148957786,99.247640507924
1611,PGC,18.6939329147727,103.450718999042,114.518463041685
1613,PGC,10.9946784444165,41.8103148957786,57.8501274826539
1614,PGC,10.9130048478886,41.8103148957786,58.0143724588902
1615,PGC,15.0044840526338,93.5686231162079,88.0093635396854
1616,PGC,17.1930847927585,90.8717485965615,107.301315340989
1617,PGC,11.7640874439632,110.521428717384,66.7858141669149
1618,PGC,5.54458968784202,54.9031987724154,27.0870106938385
1619,PGC,6.12865922224777,100.345343951816,32.2804628204342
1620,PGC,10.6029868166819,107.835989819467,60.2919972287757
1621,PGC,10.3711768552384,105.433732983979,59.4332344738895
1622,PGC,14.8332284451038,103.459182269566,89.170692301636
1623,PGC,12.0096285261501,99.7426046717362,71.4448547285254
1624,PGC,10.1856759915719,91.9094602582954,59.9856811414863
1625,PGC,11.1098110422398,105.102664346908,57.6799480660951
1626,PGC,5.63244189367998,54.9031987724154,27.8372346061393
1627,PGC,10.9517282506651,41.8103148957786,57.5602136748319
1628,PGC,8.60771015523469,105.12021105671,48.0169900370749
1629,PGC,13.3092532035157,54.5690553126642,77.5390852474819
1630,PGC,10.3625068804711,54.5690553126642,59.3134018156329
1631,PGC,5.38474489567384,92.0918025859819,27.595686946713
1632,PGC,15.0982578764365,115.15264346895,84.1252597811136
1633,PGC,4.38425985620796,129.226508041954,17.4378481419369
1634,PGC,5.45798572253524,118.632118764624,25.6207102992082
1635,PGC,9.23493814309742,107.381665115956,51.6099098846453
1636,PGC,7.35509254193121,119.687067911221,36.5345445095975
1637,PGC,5.67747930639739,92.5708137061212,28.3924165346084
1638,PGC,5.74367749528192,54.9031987724154,28.210102769515
1639,PGC,9.93509465185539,96.0757155405894,58.0593767744519
1640,PGC,5.22807382176912,120.730996773698,23.8574973377323
1642,PGC,7.42496628892595,123.501897370423,35.6359064890489
1643,PGC,5.94507130888375,54.9031987724154,28.4534128505457
1644,PGC,14.4792433294637,97.4386093255522,88.3427787497086
1645,PGC,15.7185268636116,105.753291306009,94.0938495136834
1646,PGC,9.13824831345128,113.292597280068,49.3561837086841
1647,PGC,18.2171248298865,41.8103148957786,108.837708562076
1648,PGC,5.37837407434392,125.871965120003,23.5383779488127
1649,PGC,4.8817724623468,124.2757736852,21.1631834093644
1650,PGC,9.9472693432951,157.258467592089,22.9789112188167
1651,PGC,14.4843528931177,107.272392709897,84.1518390539715
1652,PGC,4.92312026932253,148.003535755996,14.2664118901748
1653,PGC,5.25526015147068,131.056430577411,21.4760767419171
1654,PGC,10.1273697390703,105.513698587539,57.8280708059896
1656,PGC,10.889245187152,102.962734157271,63.3888177711072
1657,PGC,5.01115664183589,127.777599912706,21.07863420988
